127.0.0.1 - - [14/Jan/2022:09:40:42 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:10:04 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:10:04 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:10:04 +0900] "GET /test/style.css HTTP/1.1" 404 825
127.0.0.1 - - [14/Jan/2022:14:10:18 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:10:19 +0900] "GET /test/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:10:19 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:10:19 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:10:24 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:10:24 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:13 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:13 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:21 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:21 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:25 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:25 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:27 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:27 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:27 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:27 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:27 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:27 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:30 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:30 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:30 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:35 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:35 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:36 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:37 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
127.0.0.1 - - [14/Jan/2022:14:11:53 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:53 +0900] "GET /test/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:53 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:53 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:58 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:11:58 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:06 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:06 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:06 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:06 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:06 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:06 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:09 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:09 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:10 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:10 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:10 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:10 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:11 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
127.0.0.1 - - [14/Jan/2022:14:12:26 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:26 +0900] "GET /test/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:26 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:26 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:31 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:31 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:31 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:37 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:12:37 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:33:42 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:33:42 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:33:43 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:33:43 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:33:43 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:33:43 +0900] "GET /test/regi.do HTTP/1.1" 200 6094
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:33:49 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:33:49 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:34:53 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:34:53 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:34:57 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:34:57 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:35:09 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:35:09 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:35:12 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:35:12 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:35:13 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:35:13 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:35:13 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:35:14 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:35:14 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11880
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:35:22 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:35:23 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:36:46 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:36:46 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:36:47 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:36:51 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12077
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:36:51 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:36:51 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12077
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:37:20 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12077
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:37:21 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12077
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:37:21 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12077
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:37:26 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:37:26 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12077
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:37:28 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12077
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:37:28 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12077
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:37:28 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12077
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:37:33 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12077
127.0.0.1 - - [14/Jan/2022:14:37:49 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:37:50 +0900] "GET /test/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:37:50 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:37:50 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:37:55 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:37:55 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12068
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:38:26 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12068
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:38:26 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12068
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:38:27 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12068
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:38:32 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:42:13 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12068
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:42:14 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12068
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:42:14 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12068
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:42:32 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:42:32 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:42:32 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:42:45 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:42:45 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:42:49 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:42:49 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:42:49 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:42:55 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:42:55 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:42:59 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:42:59 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:00 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:00 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:01 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:01 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:02 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:02 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:03 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:03 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:04 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:04 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:05 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:05 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:05 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:05 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:06 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:06 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:07 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:07 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:07 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:07 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:09 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:09 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:43:14 +0900] "GET /test/bbslist.do HTTP/1.1" 500 12071
127.0.0.1 - - [14/Jan/2022:14:48:38 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:48:38 +0900] "GET /test/index.jsp HTTP/1.1" 404 810
127.0.0.1 - - [14/Jan/2022:14:51:35 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:51:35 +0900] "GET /test/index.jsp HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:52:16 +0900] "GET /test/index.jsp HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:52:17 +0900] "GET /test/index.jsp HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:52:17 +0900] "GET /test/index.jsp HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:52:17 +0900] "GET /test/index.jsp HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:52:17 +0900] "GET /test/index.jsp HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:52:17 +0900] "GET /test/index.jsp HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:52:18 +0900] "GET /test/index.jsp HTTP/1.1" 404 810
127.0.0.1 - - [14/Jan/2022:14:52:35 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:52:35 +0900] "GET /test/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:52:35 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:52:35 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:52:41 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:52:42 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1868
0:0:0:0:0:0:0:1 - - [14/Jan/2022:14:52:44 +0900] "GET /test/bbswrite.do HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:02:01 +0900] "GET /test/bbslist.do HTTP/1.1" 500 3524
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:02:23 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1517
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:04:03 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1517
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:04:05 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1517
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:19 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11155
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:20 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11155
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:20 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11155
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:20 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11155
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:20 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11155
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:20 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11155
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:20 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11155
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:21 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11155
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:22 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11155
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:22 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11155
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:22 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11155
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:28 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:28 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11155
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:35 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:35 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:38 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:38 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11155
127.0.0.1 - - [14/Jan/2022:15:06:55 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:56 +0900] "GET /test/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:56 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:06:56 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:07:05 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:07:05 +0900] "GET /test/bbslist.do HTTP/1.1" 500 11149
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:08:08 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:14 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:15 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:15 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:15 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:16 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:20 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:20 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:21 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:21 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:21 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:21 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:22 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:22 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:22 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:22 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:22 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:23 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:23 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:23 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:23 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:23 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:28 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:29 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:29 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:29 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:30 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:30 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:30 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:31 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:31 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:32 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [14/Jan/2022:15:09:32 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1493
